#Id	ImageId	isLiq	Tab	Color	Name
1479	199	1	0	0	Bottomless Swamp Full Block
1480	208	1	0	0	Filthy Water Full Block
1481	208	1	0	0	Filthy Water Shallow Block
1482	208	1	0	0	Filthy Water Surface Block
1483	208	1	0	0	Filthy Water Small Block
1484	208	1	0	0	Filthy Water Surface Block
1485	208	1	0	0	Filthy Water Surface Block
1486	208	1	0	0	Filthy Water Surface Block
1487	208	1	0	0	Filthy Water Surface Block
1488	208	1	0	0	Filthy Water Surface Block
1489	208	1	0	0	Filthy Water Surface Block
1490	208	1	0	0	Filthy Water Full Block
1491	349	1	0	0	Sea Water Full Block
1492	349	1	0	0	Sea Water Shallow Block
1493	349	1	0	0	Sea Water Surface Block
1494	349	1	0	0	Sea Water Small Block
1495	349	1	0	0	Sea Water Surface Block
1496	349	1	0	0	Sea Water Surface Block
1497	349	1	0	0	Sea Water Surface Block
1498	349	1	0	0	Sea Water Surface Block
1499	349	1	0	0	Sea Water Surface Block
1500	349	1	0	0	Sea Water Surface Block
1501	349	1	0	0	Sea Water Full Block
1502	390	1	0	0	Plasma Full Block
1503	390	1	0	0	Plasma Shallow Block
1504	390	1	0	0	Plasma Surface Block
1505	390	1	0	0	Plasma Small Block
1506	390	1	0	0	Plasma Surface Block
1507	390	1	0	0	Plasma Surface Block
1508	390	1	0	0	Plasma Surface Block
1509	390	1	0	0	Plasma Surface Block
1510	390	1	0	0	Plasma Surface Block
1511	390	1	0	0	Plasma Surface Block
1512	390	1	0	0	Plasma Full Block
1513	2047	0	0	0	Item
1514	120	1	0	0	Clear Water Full Block
1515	120	1	0	0	Clear Water Shallow Block
1516	120	1	0	0	Clear Water Surface Block
1517	120	1	0	0	Clear Water Small Block
1518	120	1	0	0	Clear Water Surface Block
1519	120	1	0	0	Clear Water Surface Block
1520	120	1	0	0	Clear Water Surface Block
1521	120	1	0	0	Clear Water Surface Block
1522	120	1	0	0	Clear Water Surface Block
1523	120	1	0	0	Clear Water Surface Block
1524	120	1	0	0	Clear Water Full Block
1525	231	1	0	0	Hot Water Full Block
1526	231	1	0	0	Hot Water Shallow Block
1527	231	1	0	0	Hot Water Surface Block
1528	231	1	0	0	Hot Water Small Block
1529	231	1	0	0	Hot Water Surface Block
1530	231	1	0	0	Hot Water Surface Block
1531	231	1	0	0	Hot Water Surface Block
1532	231	1	0	0	Hot Water Surface Block
1533	231	1	0	0	Hot Water Surface Block
1534	231	1	0	0	Hot Water Surface Block
1535	231	1	0	0	Hot Water Full Block
1536	190	1	0	0	Poison Full Block
1537	190	1	0	0	Poison Shallow Block
1538	190	1	0	0	Poison Surface Block
1539	190	1	0	0	Poison Small Block
1540	190	1	0	0	Poison Surface Block
1541	190	1	0	0	Poison Surface Block
1542	190	1	0	0	Poison Surface Block
1543	190	1	0	0	Poison Surface Block
1544	190	1	0	0	Poison Surface Block
1545	190	1	0	0	Poison Surface Block
1546	190	1	0	0	Poison Full Block
1547	267	1	0	0	Liquid Lava Full Block
1548	267	1	0	0	Liquid Lava Shallow Block
1549	267	1	0	0	Liquid Lava Surface Block
1550	267	1	0	0	Liquid Lava Small Block
1551	267	1	0	0	Liquid Lava Surface Block
1552	267	1	0	0	Liquid Lava Surface Block
1553	267	1	0	0	Liquid Lava Surface Block
1554	267	1	0	0	Liquid Lava Surface Block
1555	267	1	0	0	Liquid Lava Surface Block
1556	267	1	0	0	Liquid Lava Surface Block
1557	267	1	0	0	Liquid Lava Full Block
1558	199	1	0	0	Bottomless Swamp Full Block
1559	199	1	0	0	Bottomless Swamp Shallow Block
1560	199	1	0	0	Bottomless Swamp Surface Block
1561	199	1	0	0	Bottomless Swamp Small Block
1562	199	1	0	0	Bottomless Swamp Surface Block
1563	199	1	0	0	Bottomless Swamp Surface Block
1564	199	1	0	0	Bottomless Swamp Surface Block
1565	199	1	0	0	Bottomless Swamp Surface Block
1566	199	1	0	0	Bottomless Swamp Surface Block
1567	199	1	0	0	Bottomless Swamp Surface Block
1568	199	1	0	0	Bottomless Swamp Full Block
1569	208	1	0	0	Filthy Water Full Block
1570	208	1	0	0	Filthy Water Shallow Block
1571	208	1	0	0	Filthy Water Surface Block
1572	208	1	0	0	Filthy Water Small Block
1573	208	1	0	0	Filthy Water Surface Block
1574	208	1	0	0	Filthy Water Surface Block
1575	208	1	0	0	Filthy Water Surface Block
1576	208	1	0	0	Filthy Water Surface Block
1577	208	1	0	0	Filthy Water Surface Block
1578	208	1	0	0	Filthy Water Surface Block
1579	208	1	0	0	Filthy Water Full Block
1580	349	1	0	0	Sea Water Full Block
1581	349	1	0	0	Sea Water Shallow Block
1582	349	1	0	0	Sea Water Surface Block
1583	349	1	0	0	Sea Water Small Block
1584	349	1	0	0	Sea Water Surface Block
1585	349	1	0	0	Sea Water Surface Block
1586	349	1	0	0	Sea Water Surface Block
1587	349	1	0	0	Sea Water Surface Block
1588	349	1	0	0	Sea Water Surface Block
1589	349	1	0	0	Sea Water Surface Block
1590	349	1	0	0	Sea Water Full Block
1591	390	1	0	0	Plasma Full Block
1592	390	1	0	0	Plasma Shallow Block
1593	390	1	0	0	Plasma Surface Block
1594	390	1	0	0	Plasma Small Block
1595	390	1	0	0	Plasma Surface Block
1596	390	1	0	0	Plasma Surface Block
1597	390	1	0	0	Plasma Surface Block
1598	390	1	0	0	Plasma Surface Block
1599	390	1	0	0	Plasma Surface Block
1600	390	1	0	0	Plasma Surface Block
1601	390	1	0	0	Plasma Full Block
1602	1602	0	0	0	Item (Table)
1603	120	1	0	0	Clear Water Full Block
1604	120	1	0	0	Clear Water Shallow Block
1605	120	1	0	0	Clear Water Surface Block
1606	120	1	0	0	Clear Water Small Block
1607	120	1	0	0	Clear Water Surface Block
1608	120	1	0	0	Clear Water Surface Block
1609	120	1	0	0	Clear Water Surface Block
1610	120	1	0	0	Clear Water Surface Block
1611	120	1	0	0	Clear Water Surface Block
1612	120	1	0	0	Clear Water Surface Block
1613	120	1	0	0	Clear Water Full Block
1614	231	1	0	0	Hot Water Full Block
1615	231	1	0	0	Hot Water Shallow Block
1616	231	1	0	0	Hot Water Surface Block
1617	231	1	0	0	Hot Water Small Block
1618	231	1	0	0	Hot Water Surface Block
1619	231	1	0	0	Hot Water Surface Block
1620	231	1	0	0	Hot Water Surface Block
1621	231	1	0	0	Hot Water Surface Block
1622	231	1	0	0	Hot Water Surface Block
1623	231	1	0	0	Hot Water Surface Block
1624	231	1	0	0	Hot Water Full Block
1625	190	1	0	0	Poison Full Block
1626	190	1	0	0	Poison Shallow Block
1627	190	1	0	0	Poison Surface Block
1628	190	1	0	0	Poison Small Block
1629	190	1	0	0	Poison Surface Block
1630	190	1	0	0	Poison Surface Block
1631	190	1	0	0	Poison Surface Block
1632	190	1	0	0	Poison Surface Block
1633	190	1	0	0	Poison Surface Block
1634	190	1	0	0	Poison Surface Block
1635	190	1	0	0	Poison Full Block
1636	267	1	0	0	Liquid Lava Full Block
1637	267	1	0	0	Liquid Lava Shallow Block
1638	267	1	0	0	Liquid Lava Surface Block
1639	267	1	0	0	Liquid Lava Small Block
1640	267	1	0	0	Liquid Lava Surface Block
1641	267	1	0	0	Liquid Lava Surface Block
1642	267	1	0	0	Liquid Lava Surface Block
1643	267	1	0	0	Liquid Lava Surface Block
1644	267	1	0	0	Liquid Lava Surface Block
1645	267	1	0	0	Liquid Lava Surface Block
1646	267	1	0	0	Liquid Lava Full Block
1647	199	1	0	0	Bottomless Swamp Full Block
1648	199	1	0	0	Bottomless Swamp Shallow Block
1649	199	1	0	0	Bottomless Swamp Surface Block
1650	199	1	0	0	Bottomless Swamp Small Block
1651	199	1	0	0	Bottomless Swamp Surface Block
1652	199	1	0	0	Bottomless Swamp Surface Block
1653	199	1	0	0	Bottomless Swamp Surface Block
1654	199	1	0	0	Bottomless Swamp Surface Block
1655	199	1	0	0	Bottomless Swamp Surface Block
1656	199	1	0	0	Bottomless Swamp Surface Block
1657	199	1	0	0	Bottomless Swamp Full Block
1658	208	1	0	0	Filthy Water Full Block
1659	208	1	0	0	Filthy Water Shallow Block
1660	208	1	0	0	Filthy Water Surface Block
1661	208	1	0	0	Filthy Water Small Block
1662	208	1	0	0	Filthy Water Surface Block
1663	208	1	0	0	Filthy Water Surface Block
1664	208	1	0	0	Filthy Water Surface Block
1665	208	1	0	0	Filthy Water Surface Block
1666	208	1	0	0	Filthy Water Surface Block
1667	208	1	0	0	Filthy Water Surface Block
1668	208	1	0	0	Filthy Water Full Block
1669	349	1	0	0	Sea Water Full Block
1670	349	1	0	0	Sea Water Shallow Block
1671	349	1	0	0	Sea Water Surface Block
1672	349	1	0	0	Sea Water Small Block
1673	349	1	0	0	Sea Water Surface Block
1674	349	1	0	0	Sea Water Surface Block
1675	349	1	0	0	Sea Water Surface Block
1676	349	1	0	0	Sea Water Surface Block
1677	349	1	0	0	Sea Water Surface Block
1678	349	1	0	0	Sea Water Surface Block
1679	349	1	0	0	Sea Water Full Block
1680	390	1	0	0	Plasma Full Block
1681	390	1	0	0	Plasma Shallow Block
1682	390	1	0	0	Plasma Surface Block
1683	390	1	0	0	Plasma Small Block
1684	390	1	0	0	Plasma Surface Block
1685	390	1	0	0	Plasma Surface Block
1686	390	1	0	0	Plasma Surface Block
1687	390	1	0	0	Plasma Surface Block
1688	390	1	0	0	Plasma Surface Block
1689	390	1	0	0	Plasma Surface Block
1690	390	1	0	0	Plasma Full Block
1691	1691	0	0	0	Item (Light)
1692	120	1	0	0	Clear Water Full Block
1693	120	1	0	0	Clear Water Shallow Block
1694	120	1	0	0	Clear Water Surface Block
1695	120	1	0	0	Clear Water Small Block
1696	120	1	0	0	Clear Water Surface Block
1697	120	1	0	0	Clear Water Surface Block
1698	120	1	0	0	Clear Water Surface Block
1699	120	1	0	0	Clear Water Surface Block
1700	120	1	0	0	Clear Water Surface Block
1701	120	1	0	0	Clear Water Surface Block
1702	120	1	0	0	Clear Water Full Block
1703	231	1	0	0	Hot Water Full Block
1704	231	1	0	0	Hot Water Shallow Block
1705	231	1	0	0	Hot Water Surface Block
1706	231	1	0	0	Hot Water Small Block
1707	231	1	0	0	Hot Water Surface Block
1708	231	1	0	0	Hot Water Surface Block
1709	231	1	0	0	Hot Water Surface Block
1710	231	1	0	0	Hot Water Surface Block
1711	231	1	0	0	Hot Water Surface Block
1712	231	1	0	0	Hot Water Surface Block
1713	231	1	0	0	Hot Water Full Block
1714	190	1	0	0	Poison Full Block
1715	190	1	0	0	Poison Shallow Block
1716	190	1	0	0	Poison Surface Block
1717	190	1	0	0	Poison Small Block
1718	190	1	0	0	Poison Surface Block
1719	190	1	0	0	Poison Surface Block
1720	190	1	0	0	Poison Surface Block
1721	190	1	0	0	Poison Surface Block
1722	190	1	0	0	Poison Surface Block
1723	190	1	0	0	Poison Surface Block
1724	190	1	0	0	Poison Full Block
1725	267	1	0	0	Liquid Lava Full Block
1726	267	1	0	0	Liquid Lava Shallow Block
1727	267	1	0	0	Liquid Lava Surface Block
1728	267	1	0	0	Liquid Lava Small Block
1729	267	1	0	0	Liquid Lava Surface Block
1730	267	1	0	0	Liquid Lava Surface Block
1731	267	1	0	0	Liquid Lava Surface Block
1732	267	1	0	0	Liquid Lava Surface Block
1733	267	1	0	0	Liquid Lava Surface Block
1734	267	1	0	0	Liquid Lava Surface Block
1735	267	1	0	0	Liquid Lava Full Block
1736	199	1	0	0	Bottomless Swamp Full Block
1737	199	1	0	0	Bottomless Swamp Shallow Block
1738	199	1	0	0	Bottomless Swamp Surface Block
1739	199	1	0	0	Bottomless Swamp Small Block
1740	199	1	0	0	Bottomless Swamp Surface Block
1741	199	1	0	0	Bottomless Swamp Surface Block
1742	199	1	0	0	Bottomless Swamp Surface Block
1743	199	1	0	0	Bottomless Swamp Surface Block
1744	199	1	0	0	Bottomless Swamp Surface Block
1745	199	1	0	0	Bottomless Swamp Surface Block
1746	199	1	0	0	Bottomless Swamp Full Block
1747	208	1	0	0	Filthy Water Full Block
1748	208	1	0	0	Filthy Water Shallow Block
1749	208	1	0	0	Filthy Water Surface Block
1750	208	1	0	0	Filthy Water Small Block
1751	208	1	0	0	Filthy Water Surface Block
1752	208	1	0	0	Filthy Water Surface Block
1753	208	1	0	0	Filthy Water Surface Block
1754	208	1	0	0	Filthy Water Surface Block
1755	208	1	0	0	Filthy Water Surface Block
1756	208	1	0	0	Filthy Water Surface Block
1757	208	1	0	0	Filthy Water Full Block
1758	349	1	0	0	Sea Water Full Block
1759	349	1	0	0	Sea Water Shallow Block
1760	349	1	0	0	Sea Water Surface Block
1761	349	1	0	0	Sea Water Small Block
1762	349	1	0	0	Sea Water Surface Block
1763	349	1	0	0	Sea Water Surface Block
1764	349	1	0	0	Sea Water Surface Block
1765	349	1	0	0	Sea Water Surface Block
1766	349	1	0	0	Sea Water Surface Block
1767	349	1	0	0	Sea Water Surface Block
1768	349	1	0	0	Sea Water Full Block
1769	390	1	0	0	Plasma Full Block
1770	390	1	0	0	Plasma Shallow Block
1771	390	1	0	0	Plasma Surface Block
1772	390	1	0	0	Plasma Small Block
1773	390	1	0	0	Plasma Surface Block
1774	390	1	0	0	Plasma Surface Block
1775	390	1	0	0	Plasma Surface Block
1776	390	1	0	0	Plasma Surface Block
1777	390	1	0	0	Plasma Surface Block
1778	390	1	0	0	Plasma Surface Block
1779	390	1	0	0	Plasma Full Block
1780	1780	0	0	0	Item (Block)
1781	120	1	0	0	Clear Water Full Block
1782	120	1	0	0	Clear Water Shallow Block
1783	120	1	0	0	Clear Water Surface Block
1784	120	1	0	0	Clear Water Small Block
1785	120	1	0	0	Clear Water Surface Block
1786	120	1	0	0	Clear Water Surface Block
1787	120	1	0	0	Clear Water Surface Block
1788	120	1	0	0	Clear Water Surface Block
1789	120	1	0	0	Clear Water Surface Block
1790	120	1	0	0	Clear Water Surface Block
1791	120	1	0	0	Clear Water Full Block
1792	231	1	0	0	Hot Water Full Block
1793	231	1	0	0	Hot Water Shallow Block
1794	231	1	0	0	Hot Water Surface Block
1795	231	1	0	0	Hot Water Small Block
1796	231	1	0	0	Hot Water Surface Block
1797	231	1	0	0	Hot Water Surface Block
1798	231	1	0	0	Hot Water Surface Block
1799	231	1	0	0	Hot Water Surface Block
1800	231	1	0	0	Hot Water Surface Block
1801	231	1	0	0	Hot Water Surface Block
1802	231	1	0	0	Hot Water Full Block
1803	190	1	0	0	Poison Full Block
1804	190	1	0	0	Poison Shallow Block
1805	190	1	0	0	Poison Surface Block
1806	190	1	0	0	Poison Small Block
1807	190	1	0	0	Poison Surface Block
1808	190	1	0	0	Poison Surface Block
1809	190	1	0	0	Poison Surface Block
1810	190	1	0	0	Poison Surface Block
1811	190	1	0	0	Poison Surface Block
1812	190	1	0	0	Poison Surface Block
1813	190	1	0	0	Poison Full Block
1814	267	1	0	0	Liquid Lava Full Block
1815	267	1	0	0	Liquid Lava Shallow Block
1816	267	1	0	0	Liquid Lava Surface Block
1817	267	1	0	0	Liquid Lava Small Block
1818	267	1	0	0	Liquid Lava Surface Block
1819	267	1	0	0	Liquid Lava Surface Block
1820	267	1	0	0	Liquid Lava Surface Block
1821	267	1	0	0	Liquid Lava Surface Block
1822	267	1	0	0	Liquid Lava Surface Block
1823	267	1	0	0	Liquid Lava Surface Block
1824	267	1	0	0	Liquid Lava Full Block
1825	199	1	0	0	Bottomless Swamp Full Block
1826	199	1	0	0	Bottomless Swamp Shallow Block
1827	199	1	0	0	Bottomless Swamp Surface Block
1828	199	1	0	0	Bottomless Swamp Small Block
1829	199	1	0	0	Bottomless Swamp Surface Block
1830	199	1	0	0	Bottomless Swamp Surface Block
1831	199	1	0	0	Bottomless Swamp Surface Block
1832	199	1	0	0	Bottomless Swamp Surface Block
1833	199	1	0	0	Bottomless Swamp Surface Block
1834	199	1	0	0	Bottomless Swamp Surface Block
1835	199	1	0	0	Bottomless Swamp Full Block
1836	208	1	0	0	Filthy Water Full Block
1837	208	1	0	0	Filthy Water Shallow Block
1838	208	1	0	0	Filthy Water Surface Block
1839	208	1	0	0	Filthy Water Small Block
1840	208	1	0	0	Filthy Water Surface Block
1841	208	1	0	0	Filthy Water Surface Block
1842	208	1	0	0	Filthy Water Surface Block
1843	208	1	0	0	Filthy Water Surface Block
1844	208	1	0	0	Filthy Water Surface Block
1845	208	1	0	0	Filthy Water Surface Block
1846	208	1	0	0	Filthy Water Full Block
1847	349	1	0	0	Sea Water Full Block
1848	349	1	0	0	Sea Water Shallow Block
1849	349	1	0	0	Sea Water Surface Block
1850	349	1	0	0	Sea Water Small Block
1851	349	1	0	0	Sea Water Surface Block
1852	349	1	0	0	Sea Water Surface Block
1853	349	1	0	0	Sea Water Surface Block
1854	349	1	0	0	Sea Water Surface Block
1855	349	1	0	0	Sea Water Surface Block
1856	349	1	0	0	Sea Water Surface Block
1857	349	1	0	0	Sea Water Full Block
1858	390	1	0	0	Plasma Full Block
1859	390	1	0	0	Plasma Shallow Block
1860	390	1	0	0	Plasma Surface Block
1861	390	1	0	0	Plasma Small Block
1862	390	1	0	0	Plasma Surface Block
1863	390	1	0	0	Plasma Surface Block
1864	390	1	0	0	Plasma Surface Block
1865	390	1	0	0	Plasma Surface Block
1866	390	1	0	0	Plasma Surface Block
1867	390	1	0	0	Plasma Surface Block
1868	390	1	0	0	Plasma Full Block
1869	1869	0	0	0	Item (Door)
1870	120	1	0	0	Clear Water Full Block
1871	120	1	0	0	Clear Water Shallow Block
1872	120	1	0	0	Clear Water Surface Block
1873	120	1	0	0	Clear Water Small Block
1874	120	1	0	0	Clear Water Surface Block
1875	120	1	0	0	Clear Water Surface Block
1876	120	1	0	0	Clear Water Surface Block
1877	120	1	0	0	Clear Water Surface Block
1878	120	1	0	0	Clear Water Surface Block
1879	120	1	0	0	Clear Water Surface Block
1880	120	1	0	0	Clear Water Full Block
1881	231	1	0	0	Hot Water Full Block
1882	231	1	0	0	Hot Water Shallow Block
1883	231	1	0	0	Hot Water Surface Block
1884	231	1	0	0	Hot Water Small Block
1885	231	1	0	0	Hot Water Surface Block
1886	231	1	0	0	Hot Water Surface Block
1887	231	1	0	0	Hot Water Surface Block
1888	231	1	0	0	Hot Water Surface Block
1889	231	1	0	0	Hot Water Surface Block
1890	231	1	0	0	Hot Water Surface Block
1891	231	1	0	0	Hot Water Full Block
1892	190	1	0	0	Poison Full Block
1893	190	1	0	0	Poison Shallow Block
1894	190	1	0	0	Poison Surface Block
1895	190	1	0	0	Poison Small Block
1896	190	1	0	0	Poison Surface Block
1897	190	1	0	0	Poison Surface Block
1898	190	1	0	0	Poison Surface Block
1899	190	1	0	0	Poison Surface Block
1900	190	1	0	0	Poison Surface Block
1901	190	1	0	0	Poison Surface Block
1902	190	1	0	0	Poison Full Block
1903	267	1	0	0	Liquid Lava Full Block
1904	267	1	0	0	Liquid Lava Shallow Block
1905	267	1	0	0	Liquid Lava Surface Block
1906	267	1	0	0	Liquid Lava Small Block
1907	267	1	0	0	Liquid Lava Surface Block
1908	267	1	0	0	Liquid Lava Surface Block
1909	267	1	0	0	Liquid Lava Surface Block
1910	267	1	0	0	Liquid Lava Surface Block
1911	267	1	0	0	Liquid Lava Surface Block
1912	267	1	0	0	Liquid Lava Surface Block
1913	267	1	0	0	Liquid Lava Full Block
1914	199	1	0	0	Bottomless Swamp Full Block
1915	199	1	0	0	Bottomless Swamp Shallow Block
1916	199	1	0	0	Bottomless Swamp Surface Block
1917	199	1	0	0	Bottomless Swamp Small Block
1918	199	1	0	0	Bottomless Swamp Surface Block
1919	199	1	0	0	Bottomless Swamp Surface Block
1920	199	1	0	0	Bottomless Swamp Surface Block
1921	199	1	0	0	Bottomless Swamp Surface Block
1922	199	1	0	0	Bottomless Swamp Surface Block
1923	199	1	0	0	Bottomless Swamp Surface Block
1924	199	1	0	0	Bottomless Swamp Full Block
1925	208	1	0	0	Filthy Water Full Block
1926	208	1	0	0	Filthy Water Shallow Block
1927	208	1	0	0	Filthy Water Surface Block
1928	208	1	0	0	Filthy Water Small Block
1929	208	1	0	0	Filthy Water Surface Block
1930	208	1	0	0	Filthy Water Surface Block
1931	208	1	0	0	Filthy Water Surface Block
1932	208	1	0	0	Filthy Water Surface Block
1933	208	1	0	0	Filthy Water Surface Block
1934	208	1	0	0	Filthy Water Surface Block
1935	208	1	0	0	Filthy Water Full Block
1936	349	1	0	0	Sea Water Full Block
1937	349	1	0	0	Sea Water Shallow Block
1938	349	1	0	0	Sea Water Surface Block
1939	349	1	0	0	Sea Water Small Block
1940	349	1	0	0	Sea Water Surface Block
1941	349	1	0	0	Sea Water Surface Block
1942	349	1	0	0	Sea Water Surface Block
1943	349	1	0	0	Sea Water Surface Block
1944	349	1	0	0	Sea Water Surface Block
1945	349	1	0	0	Sea Water Surface Block
1946	349	1	0	0	Sea Water Full Block
1947	390	1	0	0	Plasma Full Block
1948	390	1	0	0	Plasma Shallow Block
1949	390	1	0	0	Plasma Surface Block
1950	390	1	0	0	Plasma Small Block
1951	390	1	0	0	Plasma Surface Block
1952	390	1	0	0	Plasma Surface Block
1953	390	1	0	0	Plasma Surface Block
1954	390	1	0	0	Plasma Surface Block
1955	390	1	0	0	Plasma Surface Block
1956	390	1	0	0	Plasma Surface Block
1957	390	1	0	0	Plasma Full Block
1958	2047	0	0	0	Item
1959	120	1	0	0	Clear Water Full Block
1960	120	1	0	0	Clear Water Shallow Block
1961	120	1	0	0	Clear Water Surface Block
1962	120	1	0	0	Clear Water Small Block
1963	120	1	0	0	Clear Water Surface Block
1964	120	1	0	0	Clear Water Surface Block
1965	120	1	0	0	Clear Water Surface Block
1966	120	1	0	0	Clear Water Surface Block
1967	120	1	0	0	Clear Water Surface Block
1968	120	1	0	0	Clear Water Surface Block
1969	120	1	0	0	Clear Water Full Block
1970	231	1	0	0	Hot Water Full Block
1971	231	1	0	0	Hot Water Shallow Block
1972	231	1	0	0	Hot Water Surface Block
1973	231	1	0	0	Hot Water Small Block
1974	231	1	0	0	Hot Water Surface Block
1975	231	1	0	0	Hot Water Surface Block
1976	231	1	0	0	Hot Water Surface Block
1977	231	1	0	0	Hot Water Surface Block
1978	231	1	0	0	Hot Water Surface Block
1979	231	1	0	0	Hot Water Surface Block
1980	231	1	0	0	Hot Water Full Block
1981	190	1	0	0	Poison Full Block
1982	190	1	0	0	Poison Shallow Block
1983	190	1	0	0	Poison Surface Block
1984	190	1	0	0	Poison Small Block
1985	190	1	0	0	Poison Surface Block
1986	190	1	0	0	Poison Surface Block
1987	190	1	0	0	Poison Surface Block
1988	190	1	0	0	Poison Surface Block
1989	190	1	0	0	Poison Surface Block
1990	190	1	0	0	Poison Surface Block
1991	190	1	0	0	Poison Full Block
1992	267	1	0	0	Liquid Lava Full Block
1993	267	1	0	0	Liquid Lava Shallow Block
1994	267	1	0	0	Liquid Lava Surface Block
1995	267	1	0	0	Liquid Lava Small Block
1996	267	1	0	0	Liquid Lava Surface Block
1997	267	1	0	0	Liquid Lava Surface Block
1998	267	1	0	0	Liquid Lava Surface Block
1999	267	1	0	0	Liquid Lava Surface Block
2000	267	1	0	0	Liquid Lava Surface Block
2001	267	1	0	0	Liquid Lava Surface Block
2002	267	1	0	0	Liquid Lava Full Block
2003	199	1	0	0	Bottomless Swamp Full Block
2004	199	1	0	0	Bottomless Swamp Shallow Block
2005	199	1	0	0	Bottomless Swamp Surface Block
2006	199	1	0	0	Bottomless Swamp Small Block
2007	199	1	0	0	Bottomless Swamp Surface Block
2008	199	1	0	0	Bottomless Swamp Surface Block
2009	199	1	0	0	Bottomless Swamp Surface Block
2010	199	1	0	0	Bottomless Swamp Surface Block
2011	199	1	0	0	Bottomless Swamp Surface Block
2012	199	1	0	0	Bottomless Swamp Surface Block
2013	199	1	0	0	Bottomless Swamp Full Block
2014	208	1	0	0	Filthy Water Full Block
2015	208	1	0	0	Filthy Water Shallow Block
2016	208	1	0	0	Filthy Water Surface Block
2017	208	1	0	0	Filthy Water Small Block
2018	208	1	0	0	Filthy Water Surface Block
2019	208	1	0	0	Filthy Water Surface Block
2020	208	1	0	0	Filthy Water Surface Block
2021	208	1	0	0	Filthy Water Surface Block
2022	208	1	0	0	Filthy Water Surface Block
2023	208	1	0	0	Filthy Water Surface Block
2024	208	1	0	0	Filthy Water Full Block
2025	349	1	0	0	Sea Water Full Block
2026	349	1	0	0	Sea Water Shallow Block
2027	349	1	0	0	Sea Water Surface Block
2028	349	1	0	0	Sea Water Small Block
2029	349	1	0	0	Sea Water Surface Block
2030	349	1	0	0	Sea Water Surface Block
2031	349	1	0	0	Sea Water Surface Block
2032	349	1	0	0	Sea Water Surface Block
2033	349	1	0	0	Sea Water Surface Block
2034	349	1	0	0	Sea Water Surface Block
2035	349	1	0	0	Sea Water Full Block
2036	390	1	0	0	Plasma Full Block
2037	390	1	0	0	Plasma Shallow Block
2038	390	1	0	0	Plasma Surface Block
2039	390	1	0	0	Plasma Small Block
2040	390	1	0	0	Plasma Surface Block
2041	390	1	0	0	Plasma Surface Block
2042	390	1	0	0	Plasma Surface Block
2043	390	1	0	0	Plasma Surface Block
2044	390	1	0	0	Plasma Surface Block
2045	390	1	0	0	Plasma Surface Block
2046	390	1	0	0	Plasma Full Block
2047	2047	0	0	0	Item
